Index    name         key              s           l     floor.x         floor.y         floor.z         floor.theta     floor.phi       floor.psi       spin.x          spin.y          spin.z
   4297  LMBBH        Drift             1085.293   0.386   76.1149550881    7.4094938098 -657.5893641095   -4.1994819764    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4298  BH4E         Sbend             1087.106   1.813   77.6610203227    7.4094938098 -658.5347762449   -4.1276373459    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4299  JBH4E        Marker            1087.106   0.000   77.6610203227    7.4094938098 -658.5347762449   -4.1276373459    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4300  LM4B1        Drift             1087.755   0.649   78.2023428619    7.4094938098 -658.8931214598   -4.1276373459    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4301  LCVBH        Drift             1087.880   0.125   78.3065740128    7.4094938098 -658.9621204973   -4.1276373459    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4302  CVE          Monitor           1087.880   0.000   78.3065740128    7.4094938098 -658.9621204973   -4.1276373459    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4303  LCVBH        Drift             1088.005   0.125   78.4108051637    7.4094938098 -659.0311195348   -4.1276373459    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4304  LPMLH        Drift             1088.130   0.125   78.5150363147    7.4094938098 -659.1001185723   -4.1276373459    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4305  MSE          Monitor           1088.130   0.000   78.5150363147    7.4094938098 -659.1001185723   -4.1276373459    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4306  LPMLH        Drift             1088.255   0.125   78.6192674656    7.4094938098 -659.1691176098   -4.1276373459    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4307  LD250        Drift             1088.505   0.250   78.8277297675    7.4094938098 -659.3071156847   -4.1276373459    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4308  LBELL        Drift             1088.595   0.090   78.9027761961    7.4094938098 -659.3567949917   -4.1276373459    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4309  LD100        Drift             1088.695   0.100   78.9861611169    7.4094938098 -659.4119942217   -4.1276373459    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4310  VM27E        Sbend             1088.895   0.200   79.1529309584    7.4094938098 -659.5223926817   -4.1276373459    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4311  LQZ          Drift             1089.083   0.187   79.3091526074    7.4094938098 -659.6258084391   -4.1276373459    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4312  QMD8E        Quadrupole        1089.608   0.525   79.7471735961    7.4094938098 -659.9157699943   -4.1276373459    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4313  JQMD8E       Marker            1089.608   0.000   79.7471735961    7.4094938098 -659.9157699943   -4.1276373459    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4314  LQMD         Drift             1089.715   0.107   79.8366873085    7.4094938098 -659.9750263677   -4.1276373459    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4315  LMBLH        Drift             1089.840   0.125   79.9409184594    7.4094938098 -660.0440254052   -4.1276373459    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4316  SPQMD8E_M    Monitor           1089.840   0.000   79.9409184594    7.4094938098 -660.0440254052   -4.1276373459    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4317  LMBLH        Drift             1089.965   0.125   80.0451496104    7.4094938098 -660.1130244427   -4.1276373459    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4318  LD100        Drift             1090.065   0.100   80.1285345311    7.4094938098 -660.1682236727   -4.1276373459    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4319  LMBT1H       Drift             1090.215   0.150   80.2536119122    7.4094938098 -660.2510225177   -4.1276373459    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4320  MT           Monitor           1090.215   0.000   80.2536119122    7.4094938098 -660.2510225177   -4.1276373459    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4321  LMBT1H       Drift             1090.365   0.150   80.3786892934    7.4094938098 -660.3338213627   -4.1276373459    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4322  LD100        Drift             1090.465   0.100   80.4620742141    7.4094938098 -660.3890205927   -4.1276373459    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4323  LM4C1        Drift             1090.994   0.529   80.9030265111    7.4094938098 -660.6809226181   -4.1276373459    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4324  BH4E         Sbend             1092.807   1.813   82.3772389688    7.4094938098 -661.7348768129   -4.0557927154    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4325  JBH4E        Marker            1092.807   0.000   82.3772389688    7.4094938098 -661.7348768129   -4.0557927154    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4326  LMBBH        Drift             1093.193   0.386   82.6833638969    7.4094938098 -661.9707966799   -4.0557927154    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4327  BH4E         Sbend             1095.006   1.813   84.0781174802    7.4094938098 -663.1278551301   -3.9839480850    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4328  JBH4E        Marker            1095.006   0.000   84.0781174802    7.4094938098 -663.1278551301   -3.9839480850    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4329  LM4DA1       Drift             1095.327   0.321   84.3175698390    7.4094938098 -663.3414738558   -3.9839480850    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4330  SMF2E        Sextupole         1095.427   0.100   84.3921911606    7.4094938098 -663.4080445578   -3.9839480850    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4331  LM4DA2       Drift             1095.475   0.048   84.4280093949    7.4094938098 -663.4399984948   -3.9839480850    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4332  LD090        Drift             1095.565   0.090   84.4951685844    7.4094938098 -663.4999121266   -3.9839480850    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4333  LD100C       Drift             1095.652   0.087   84.5600145128    7.4094938098 -663.5577620667   -3.9839480850    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4334  QMF9E        Quadrupole        1096.028   0.376   84.8407399246    7.4094938098 -663.8082010477   -3.9839480850    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4335  JQMF9E       Marker            1096.028   0.000   84.8407399246    7.4094938098 -663.8082010477   -3.9839480850    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4336  LQMC         Drift             1096.135   0.107   84.9205101173    7.4094938098 -663.8793651281   -3.9839480850    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4337  LMBLH        Drift             1096.260   0.125   85.0137867693    7.4094938098 -663.9625785056   -3.9839480850    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4338  SPQMF9E_S    Monitor           1096.260   0.000   85.0137867693    7.4094938098 -663.9625785056   -3.9839480850    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4339  LMBLH        Drift             1096.385   0.125   85.1070634213    7.4094938098 -664.0457918831   -3.9839480850    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4340  LM4EA        Drift             1096.832   0.448   85.4412568008    7.4094938098 -664.3439303698   -3.9839480850    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4341  BH4AE        Sbend             1098.646   1.813   86.7500446408    7.4094938098 -665.5985132845   -3.9123191591    0.0000000000    0.0000000000    0.0000000000    1.0000000000    0.0000000000
   4342  JBH4AE       Marker            1098.646   0.000   86.7500446408    7.4094938098 -665.5985132845   -3.9123191591    0.0000000000    0.0000000000    0.0000000000    1.0000000000    0.0000000000
   4343  LMBBHC       Drift             1099.032   0.386   87.0187485827    7.4094938098 -665.8752198775   -3.9123191591    0.0000000000    0.0000000000    0.0000000000    1.0000000000    0.0000000000
   4344  BH4AE        Sbend             1100.845   1.813   88.2343927554    7.4094938098 -667.2202526448   -3.8406902333    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4345  JBH4AE       Marker            1100.845   0.000   88.2343927554    7.4094938098 -667.2202526448   -3.8406902333    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4346  LM4F1        Drift             1101.148   0.303   88.4292865172    7.4094938098 -667.4520629073   -3.8406902333    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4347  LD100        Drift             1101.248   0.100   88.4936392388    7.4094938098 -667.5286052304   -3.8406902333    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4348  VM28E        Sbend             1101.448   0.200   88.6223446820    7.4094938098 -667.6816898765   -3.8406902333    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4349  LQZ          Drift             1101.635   0.187   88.7429095059    7.4094938098 -667.8250919188   -3.8406902333    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4350  QMD10E       Quadrupole        1102.160   0.525   89.0809543524    7.4094938098 -668.2271687420   -3.8406902333    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4351  JQMD10E      Marker            1102.160   0.000   89.0809543524    7.4094938098 -668.2271687420   -3.8406902333    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4352  LQMD         Drift             1102.268   0.107   89.1500369990    7.4094938098 -668.3093369259   -3.8406902333    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4353  LMBLH        Drift             1102.393   0.125   89.2304779010    7.4094938098 -668.4050148297   -3.8406902333    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4354  SPQMD10E_M   Monitor           1102.393   0.000   89.2304779010    7.4094938098 -668.4050148297   -3.8406902333    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4355  LMBLH        Drift             1102.518   0.125   89.3109188030    7.4094938098 -668.5006927336   -3.8406902333    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4356  LMI11        Drift             1102.400  -0.118   89.2349787347    7.4094938098 -668.4103682050   -3.8406902333    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4357  GQ           Marker            1102.400   0.000   89.2349787347    7.4094938098 -668.4103682050   -3.8406902333    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4358  LMI2         Drift             1102.620   0.220   89.3768146389    7.4094938098 -668.5790704656   -3.8406902333    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4359  LMI3         Drift             1102.869   0.249   89.5371458099    7.4094938098 -668.7697713402   -3.8406902333    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4360  SE4          Sbend             1103.869   1.000   90.1666145955    7.4094938098 -669.5468012292   -3.8042286312    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4361  LSE3         Drift             1104.289   0.420   90.4249973864    7.4094938098 -669.8779180263   -3.8042286312    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4362  SE3          Sbend             1105.289   1.000   91.0257223178    7.4094938098 -670.6773778171   -3.7677670291    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4363  LSE2         Drift             1105.709   0.420   91.2718630005    7.4094938098 -671.0176935004   -3.7677670291    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4364  SE2          Sbend             1106.709   1.000   91.8426174573    7.4094938098 -671.8388142894   -3.7302670291    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4365  LSE1         Drift             1107.129   0.420   92.0758262453    7.4094938098 -672.1881188287   -3.7302670291    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
